benchmark,period,edge,operator_flow,node_balance_flow,exact_difference
synthetic_scale_500u_1022e_4p,k3,e836,29.690721649484537,29.690721649484537,0
synthetic_scale_500u_1022e_4p,k3,e837,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e838,19.175257731958762,19.175257731958762,0
synthetic_scale_500u_1022e_4p,k3,e839,23.50515463917526,23.50515463917526,0
synthetic_scale_500u_1022e_4p,k3,e840,27.835051546391753,27.835051546391753,0
synthetic_scale_500u_1022e_4p,k3,e841,12.989690721649485,12.989690721649485,0
synthetic_scale_500u_1022e_4p,k3,e842,28.8659793814433,28.8659793814433,0
synthetic_scale_500u_1022e_4p,k3,e843,21.649484536082475,21.649484536082475,0
synthetic_scale_500u_1022e_4p,k3,e844,25.97938144329897,25.97938144329897,0
synthetic_scale_500u_1022e_4p,k3,e845,30.309278350515463,30.309278350515463,0
synthetic_scale_500u_1022e_4p,k3,e846,25.77319587628866,25.77319587628866,0
synthetic_scale_500u_1022e_4p,k3,e847,32.98969072164948,32.98969072164948,0
synthetic_scale_500u_1022e_4p,k3,e848,24.123711340206185,24.123711340206185,0
synthetic_scale_500u_1022e_4p,k3,e849,28.45360824742268,28.45360824742268,0
synthetic_scale_500u_1022e_4p,k3,e850,13.608247422680412,13.608247422680412,0
synthetic_scale_500u_1022e_4p,k3,e851,29.896907216494846,29.896907216494846,0
synthetic_scale_500u_1022e_4p,k3,e852,37.11340206185567,37.11340206185567,0
synthetic_scale_500u_1022e_4p,k3,e853,26.5979381443299,26.5979381443299,0
synthetic_scale_500u_1022e_4p,k3,e854,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e855,26.804123711340207,26.804123711340207,0
synthetic_scale_500u_1022e_4p,k3,e856,20.412371134020617,20.412371134020617,0
synthetic_scale_500u_1022e_4p,k3,e857,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e858,29.072164948453608,29.072164948453608,0
synthetic_scale_500u_1022e_4p,k3,e859,23.711340206185568,23.711340206185568,0
synthetic_scale_500u_1022e_4p,k3,e860,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e861,38.144329896907216,38.144329896907216,0
synthetic_scale_500u_1022e_4p,k3,e862,27.216494845360824,27.216494845360824,0
synthetic_scale_500u_1022e_4p,k3,e863,12.371134020618557,12.371134020618557,0
synthetic_scale_500u_1022e_4p,k3,e864,16.701030927835053,16.701030927835053,0
synthetic_scale_500u_1022e_4p,k3,e865,21.030927835051546,21.030927835051546,0
synthetic_scale_500u_1022e_4p,k3,e866,42.2680412371134,42.2680412371134,0
synthetic_scale_500u_1022e_4p,k3,e867,29.690721649484537,29.690721649484537,0
synthetic_scale_500u_1022e_4p,k3,e868,14.845360824742269,14.845360824742269,0
synthetic_scale_500u_1022e_4p,k3,e869,19.175257731958762,19.175257731958762,0
synthetic_scale_500u_1022e_4p,k3,e870,39.175257731958766,39.175257731958766,0
synthetic_scale_500u_1022e_4p,k3,e871,27.835051546391753,27.835051546391753,0
synthetic_scale_500u_1022e_4p,k3,e872,12.989690721649485,12.989690721649485,0
synthetic_scale_500u_1022e_4p,k3,e873,17.31958762886598,17.31958762886598,0
synthetic_scale_500u_1022e_4p,k3,e874,36.08247422680412,36.08247422680412,0
synthetic_scale_500u_1022e_4p,k3,e875,25.97938144329897,25.97938144329897,0
synthetic_scale_500u_1022e_4p,k3,e876,30.309278350515463,30.309278350515463,0
synthetic_scale_500u_1022e_4p,k3,e877,15.463917525773196,15.463917525773196,0
synthetic_scale_500u_1022e_4p,k3,e878,32.98969072164948,32.98969072164948,0
synthetic_scale_500u_1022e_4p,k3,e879,24.123711340206185,24.123711340206185,0
synthetic_scale_500u_1022e_4p,k3,e880,28.45360824742268,28.45360824742268,0
synthetic_scale_500u_1022e_4p,k3,e881,22.68041237113402,22.68041237113402,0
synthetic_scale_500u_1022e_4p,k3,e882,29.896907216494846,29.896907216494846,0
synthetic_scale_500u_1022e_4p,k3,e883,22.2680412371134,22.2680412371134,0
synthetic_scale_500u_1022e_4p,k3,e884,26.5979381443299,26.5979381443299,0
synthetic_scale_500u_1022e_4p,k3,e885,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e886,26.804123711340207,26.804123711340207,0
synthetic_scale_500u_1022e_4p,k3,e887,20.412371134020617,20.412371134020617,0
synthetic_scale_500u_1022e_4p,k3,e888,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e889,29.072164948453608,29.072164948453608,0
synthetic_scale_500u_1022e_4p,k3,e890,14.22680412371134,14.22680412371134,0
synthetic_scale_500u_1022e_4p,k3,e891,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e892,38.144329896907216,38.144329896907216,0
synthetic_scale_500u_1022e_4p,k3,e893,27.216494845360824,27.216494845360824,0
synthetic_scale_500u_1022e_4p,k3,e894,12.371134020618557,12.371134020618557,0
synthetic_scale_500u_1022e_4p,k3,e895,16.701030927835053,16.701030927835053,0
synthetic_scale_500u_1022e_4p,k3,e896,35.05154639175258,35.05154639175258,0
synthetic_scale_500u_1022e_4p,k3,e897,42.2680412371134,42.2680412371134,0
synthetic_scale_500u_1022e_4p,k3,e898,29.690721649484537,29.690721649484537,0
synthetic_scale_500u_1022e_4p,k3,e899,14.845360824742269,14.845360824742269,0
synthetic_scale_500u_1022e_4p,k3,e900,19.175257731958762,19.175257731958762,0
synthetic_scale_500u_1022e_4p,k3,e901,23.50515463917526,23.50515463917526,0
synthetic_scale_500u_1022e_4p,k3,e902,27.835051546391753,27.835051546391753,0
synthetic_scale_500u_1022e_4p,k3,e903,12.989690721649485,12.989690721649485,0
synthetic_scale_500u_1022e_4p,k3,e904,17.31958762886598,17.31958762886598,0
synthetic_scale_500u_1022e_4p,k3,e905,21.649484536082475,21.649484536082475,0
synthetic_scale_500u_1022e_4p,k3,e906,25.97938144329897,25.97938144329897,0
synthetic_scale_500u_1022e_4p,k3,e907,30.309278350515463,30.309278350515463,0
synthetic_scale_500u_1022e_4p,k3,e908,25.77319587628866,25.77319587628866,0
synthetic_scale_500u_1022e_4p,k3,e909,19.79381443298969,19.79381443298969,0
synthetic_scale_500u_1022e_4p,k3,e910,24.123711340206185,24.123711340206185,0
synthetic_scale_500u_1022e_4p,k3,e911,28.45360824742268,28.45360824742268,0
synthetic_scale_500u_1022e_4p,k3,e912,22.68041237113402,22.68041237113402,0
synthetic_scale_500u_1022e_4p,k3,e913,29.896907216494846,29.896907216494846,0
synthetic_scale_500u_1022e_4p,k3,e914,22.2680412371134,22.2680412371134,0
synthetic_scale_500u_1022e_4p,k3,e915,26.5979381443299,26.5979381443299,0
synthetic_scale_500u_1022e_4p,k3,e916,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e917,16.082474226804123,16.082474226804123,0
synthetic_scale_500u_1022e_4p,k3,e918,20.412371134020617,20.412371134020617,0
synthetic_scale_500u_1022e_4p,k3,e919,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e920,29.072164948453608,29.072164948453608,0
synthetic_scale_500u_1022e_4p,k3,e921,23.711340206185568,23.711340206185568,0
synthetic_scale_500u_1022e_4p,k3,e922,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e923,22.88659793814433,22.88659793814433,0
synthetic_scale_500u_1022e_4p,k3,e924,27.216494845360824,27.216494845360824,0
synthetic_scale_500u_1022e_4p,k3,e925,12.371134020618557,12.371134020618557,0
synthetic_scale_500u_1022e_4p,k3,e926,16.701030927835053,16.701030927835053,0
synthetic_scale_500u_1022e_4p,k3,e927,35.05154639175258,35.05154639175258,0
synthetic_scale_500u_1022e_4p,k3,e928,25.36082474226804,25.36082474226804,0
synthetic_scale_500u_1022e_4p,k3,e929,29.690721649484537,29.690721649484537,0
synthetic_scale_500u_1022e_4p,k3,e930,14.845360824742269,14.845360824742269,0
synthetic_scale_500u_1022e_4p,k3,e931,19.175257731958762,19.175257731958762,0
synthetic_scale_500u_1022e_4p,k3,e932,23.50515463917526,23.50515463917526,0
synthetic_scale_500u_1022e_4p,k3,e933,27.835051546391753,27.835051546391753,0
synthetic_scale_500u_1022e_4p,k3,e934,12.989690721649485,12.989690721649485,0
synthetic_scale_500u_1022e_4p,k3,e935,17.31958762886598,17.31958762886598,0
synthetic_scale_500u_1022e_4p,k3,e936,21.649484536082475,21.649484536082475,0
synthetic_scale_500u_1022e_4p,k3,e937,25.97938144329897,25.97938144329897,0
synthetic_scale_500u_1022e_4p,k3,e938,30.309278350515463,30.309278350515463,0
synthetic_scale_500u_1022e_4p,k3,e939,15.463917525773196,15.463917525773196,0
synthetic_scale_500u_1022e_4p,k3,e940,19.79381443298969,19.79381443298969,0
synthetic_scale_500u_1022e_4p,k3,e941,24.123711340206185,24.123711340206185,0
synthetic_scale_500u_1022e_4p,k3,e942,28.45360824742268,28.45360824742268,0
synthetic_scale_500u_1022e_4p,k3,e943,13.608247422680412,13.608247422680412,0
synthetic_scale_500u_1022e_4p,k3,e944,29.896907216494846,29.896907216494846,0
synthetic_scale_500u_1022e_4p,k3,e945,37.11340206185567,37.11340206185567,0
synthetic_scale_500u_1022e_4p,k3,e946,26.5979381443299,26.5979381443299,0
synthetic_scale_500u_1022e_4p,k3,e947,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e948,16.082474226804123,16.082474226804123,0
synthetic_scale_500u_1022e_4p,k3,e949,34.02061855670103,34.02061855670103,0
synthetic_scale_500u_1022e_4p,k3,e950,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e951,29.072164948453608,29.072164948453608,0
synthetic_scale_500u_1022e_4p,k3,e952,14.22680412371134,14.22680412371134,0
synthetic_scale_500u_1022e_4p,k3,e953,18.556701030927837,18.556701030927837,0
synthetic_scale_500u_1022e_4p,k3,e954,38.144329896907216,38.144329896907216,0
synthetic_scale_500u_1022e_4p,k3,e955,27.216494845360824,27.216494845360824,0
synthetic_scale_500u_1022e_4p,k3,e956,12.371134020618557,12.371134020618557,0
synthetic_scale_500u_1022e_4p,k3,e957,16.701030927835053,16.701030927835053,0
synthetic_scale_500u_1022e_4p,k3,e958,35.05154639175258,35.05154639175258,0
synthetic_scale_500u_1022e_4p,k3,e959,25.36082474226804,25.36082474226804,0
synthetic_scale_500u_1022e_4p,k3,e960,29.690721649484537,29.690721649484537,0
synthetic_scale_500u_1022e_4p,k3,e961,14.845360824742269,14.845360824742269,0
synthetic_scale_500u_1022e_4p,k3,e962,19.175257731958762,19.175257731958762,0
synthetic_scale_500u_1022e_4p,k3,e963,23.50515463917526,23.50515463917526,0
synthetic_scale_500u_1022e_4p,k3,e964,27.835051546391753,27.835051546391753,0
synthetic_scale_500u_1022e_4p,k3,e965,12.989690721649485,12.989690721649485,0
synthetic_scale_500u_1022e_4p,k3,e966,28.8659793814433,28.8659793814433,0
synthetic_scale_500u_1022e_4p,k3,e967,36.08247422680412,36.08247422680412,0
synthetic_scale_500u_1022e_4p,k3,e968,25.97938144329897,25.97938144329897,0
synthetic_scale_500u_1022e_4p,k3,e969,30.309278350515463,30.309278350515463,0
synthetic_scale_500u_1022e_4p,k3,e970,15.463917525773196,15.463917525773196,0
synthetic_scale_500u_1022e_4p,k3,e971,19.79381443298969,19.79381443298969,0
synthetic_scale_500u_1022e_4p,k3,e972,24.123711340206185,24.123711340206185,0
synthetic_scale_500u_1022e_4p,k3,e973,28.45360824742268,28.45360824742268,0
synthetic_scale_500u_1022e_4p,k3,e974,13.608247422680412,13.608247422680412,0
synthetic_scale_500u_1022e_4p,k3,e975,17.938144329896907,17.938144329896907,0
synthetic_scale_500u_1022e_4p,k3,e976,22.2680412371134,22.2680412371134,0
synthetic_scale_500u_1022e_4p,k3,e977,26.5979381443299,26.5979381443299,0
synthetic_scale_500u_1022e_4p,k3,e978,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e979,26.804123711340207,26.804123711340207,0
synthetic_scale_500u_1022e_4p,k3,e980,20.412371134020617,20.412371134020617,0
synthetic_scale_500u_1022e_4p,k3,e981,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e982,29.072164948453608,29.072164948453608,0
synthetic_scale_500u_1022e_4p,k3,e983,23.711340206185568,23.711340206185568,0
synthetic_scale_500u_1022e_4p,k3,e984,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e985,38.144329896907216,38.144329896907216,0
synthetic_scale_500u_1022e_4p,k3,e986,27.216494845360824,27.216494845360824,0
synthetic_scale_500u_1022e_4p,k3,e987,12.371134020618557,12.371134020618557,0
synthetic_scale_500u_1022e_4p,k3,e988,16.701030927835053,16.701030927835053,0
synthetic_scale_500u_1022e_4p,k3,e989,21.030927835051546,21.030927835051546,0
synthetic_scale_500u_1022e_4p,k3,e990,25.36082474226804,25.36082474226804,0
synthetic_scale_500u_1022e_4p,k3,e991,29.690721649484537,29.690721649484537,0
synthetic_scale_500u_1022e_4p,k3,e992,24.742268041237114,24.742268041237114,0
synthetic_scale_500u_1022e_4p,k3,e993,19.175257731958762,19.175257731958762,0
synthetic_scale_500u_1022e_4p,k3,e994,23.50515463917526,23.50515463917526,0
synthetic_scale_500u_1022e_4p,k3,e995,27.835051546391753,27.835051546391753,0
synthetic_scale_500u_1022e_4p,k3,e996,12.989690721649485,12.989690721649485,0
synthetic_scale_500u_1022e_4p,k3,e997,28.8659793814433,28.8659793814433,0
synthetic_scale_500u_1022e_4p,k3,e998,36.08247422680412,36.08247422680412,0
synthetic_scale_500u_1022e_4p,k3,e999,25.97938144329897,25.97938144329897,0
synthetic_scale_500u_1022e_4p,k3,e1000,30.309278350515463,30.309278350515463,0
synthetic_scale_500u_1022e_4p,k3,e1001,25.77319587628866,25.77319587628866,0
synthetic_scale_500u_1022e_4p,k3,e1002,19.79381443298969,19.79381443298969,0
synthetic_scale_500u_1022e_4p,k3,e1003,24.123711340206185,24.123711340206185,0
synthetic_scale_500u_1022e_4p,k3,e1004,28.45360824742268,28.45360824742268,0
synthetic_scale_500u_1022e_4p,k3,e1005,13.608247422680412,13.608247422680412,0
synthetic_scale_500u_1022e_4p,k3,e1006,29.896907216494846,29.896907216494846,0
synthetic_scale_500u_1022e_4p,k3,e1007,22.2680412371134,22.2680412371134,0
synthetic_scale_500u_1022e_4p,k3,e1008,26.5979381443299,26.5979381443299,0
synthetic_scale_500u_1022e_4p,k3,e1009,30.927835051546392,30.927835051546392,0
synthetic_scale_500u_1022e_4p,k3,e1010,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1011,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1012,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1013,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1014,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1015,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1016,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1017,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1018,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1019,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1020,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e1021,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k4,e0,7752.399206927452,7752.399206927452,0
synthetic_scale_500u_1022e_4p,k4,e1,7409.311356464413,7409.311356464413,0
synthetic_scale_500u_1022e_4p,k4,e2,3726.1419880591848,3726.1419880591848,0
synthetic_scale_500u_1022e_4p,k4,e3,3716.161250591169,3716.161250591169,0
synthetic_scale_500u_1022e_4p,k4,e4,3731.964084915527,3731.964084915527,0
synthetic_scale_500u_1022e_4p,k4,e5,3380.974817290309,3380.974817290309,0
synthetic_scale_500u_1022e_4p,k4,e6,1802.12195722491,1802.12195722491,0
synthetic_scale_500u_1022e_4p,k4,e7,1774.9743513119074,1774.9743513119074,0
synthetic_scale_500u_1022e_4p,k4,e8,1797.3312032402625,1797.3312032402625,0
synthetic_scale_500u_1022e_4p,k4,e9,1770.1835973272598,1770.1835973272598,0
synthetic_scale_500u_1022e_4p,k4,e10,1792.540449255615,1792.540449255615,0
synthetic_scale_500u_1022e_4p,k4,e11,1790.1450722632912,1790.1450722632912,0
synthetic_scale_500u_1022e_4p,k4,e12,1787.7496952709673,1787.7496952709673,0
synthetic_scale_500u_1022e_4p,k4,e13,1457.9861293277295,1457.9861293277295,0
synthetic_scale_500u_1022e_4p,k4,e14,862.3357172365542,862.3357172365542,0
synthetic_scale_500u_1022e_4p,k4,e15,867.7013616993594,867.7013616993594,0
synthetic_scale_500u_1022e_4p,k4,e16,849.3048663983129,849.3048663983129,0
synthetic_scale_500u_1022e_4p,k4,e17,854.6705108611181,854.6705108611181,0
synthetic_scale_500u_1022e_4p,k4,e18,860.0361553239234,860.0361553239234,0
synthetic_scale_500u_1022e_4p,k4,e19,865.4017997867286,865.4017997867286,0
synthetic_scale_500u_1022e_4p,k4,e20,847.0053044856821,847.0053044856821,0
synthetic_scale_500u_1022e_4p,k4,e21,852.3709489484874,852.3709489484874,0
synthetic_scale_500u_1022e_4p,k4,e22,857.7365934112926,857.7365934112926,0
synthetic_scale_500u_1022e_4p,k4,e23,863.1022378740978,863.1022378740978,0
synthetic_scale_500u_1022e_4p,k4,e24,868.467882336903,868.467882336903,0
synthetic_scale_500u_1022e_4p,k4,e25,850.0713870358566,850.0713870358566,0
synthetic_scale_500u_1022e_4p,k4,e26,855.4370314986618,855.4370314986618,0
synthetic_scale_500u_1022e_4p,k4,e27,860.802675961467,860.802675961467,0
synthetic_scale_500u_1022e_4p,k4,e28,866.1683204242722,866.1683204242722,0
synthetic_scale_500u_1022e_4p,k4,e29,533.4983637303482,533.4983637303482,0
synthetic_scale_500u_1022e_4p,k4,e30,404.72289662302273,404.72289662302273,0
synthetic_scale_500u_1022e_4p,k4,e31,423.11939192406925,423.11939192406925,0
synthetic_scale_500u_1022e_4p,k4,e32,395.89257887852045,395.89257887852045,0
synthetic_scale_500u_1022e_4p,k4,e33,437.10072835286456,437.10072835286456,0
synthetic_scale_500u_1022e_4p,k4,e34,387.0622611340181,387.0622611340181,0
synthetic_scale_500u_1022e_4p,k4,e35,428.2704106083623,428.2704106083623,0
synthetic_scale_500u_1022e_4p,k4,e36,401.0435975628135,401.0435975628135,0
synthetic_scale_500u_1022e_4p,k4,e37,419.44009286385995,419.44009286385995,0
synthetic_scale_500u_1022e_4p,k4,e38,415.0249339916088,415.0249339916088,0
synthetic_scale_500u_1022e_4p,k4,e39,410.60977511935766,410.60977511935766,0
synthetic_scale_500u_1022e_4p,k4,e40,406.19461624710647,406.19461624710647,0
synthetic_scale_500u_1022e_4p,k4,e41,424.591111548153,424.591111548153,0
synthetic_scale_500u_1022e_4p,k4,e42,397.3642985026042,397.3642985026042,0
synthetic_scale_500u_1022e_4p,k4,e43,415.76079380365064,415.76079380365064,0
synthetic_scale_500u_1022e_4p,k4,e44,411.3456349313995,411.3456349313995,0
synthetic_scale_500u_1022e_4p,k4,e45,406.93047605914836,406.93047605914836,0
synthetic_scale_500u_1022e_4p,k4,e46,425.3269713601948,425.3269713601948,0
synthetic_scale_500u_1022e_4p,k4,e47,398.100158314646,398.100158314646,0
synthetic_scale_500u_1022e_4p,k4,e48,416.49665361569254,416.49665361569254,0
synthetic_scale_500u_1022e_4p,k4,e49,412.08149474344134,412.08149474344134,0
synthetic_scale_500u_1022e_4p,k4,e50,407.6663358711902,407.6663358711902,0
synthetic_scale_500u_1022e_4p,k4,e51,426.0628311722367,426.0628311722367,0
synthetic_scale_500u_1022e_4p,k4,e52,398.83601812668786,398.83601812668786,0
synthetic_scale_500u_1022e_4p,k4,e53,417.2325134277344,417.2325134277344,0
synthetic_scale_500u_1022e_4p,k4,e54,412.81735455548323,412.81735455548323,0
synthetic_scale_500u_1022e_4p,k4,e55,408.40219568323204,408.40219568323204,0
synthetic_scale_500u_1022e_4p,k4,e56,426.79869098427855,426.79869098427855,0
synthetic_scale_500u_1022e_4p,k4,e57,399.57187793872976,399.57187793872976,0
synthetic_scale_500u_1022e_4p,k4,e58,417.9683732397762,417.9683732397762,0
synthetic_scale_500u_1022e_4p,k4,e59,413.5532143675251,413.5532143675251,0
synthetic_scale_500u_1022e_4p,k4,e60,409.13805549527393,409.13805549527393,0
synthetic_scale_500u_1022e_4p,k4,e61,103.02037368586033,103.02037368586033,0
synthetic_scale_500u_1022e_4p,k4,e62,189.32201244212962,189.32201244212962,0
synthetic_scale_500u_1022e_4p,k4,e63,199.21196831597223,199.21196831597223,0
synthetic_scale_500u_1022e_4p,k4,e64,209.1019241898148,209.1019241898148,0
synthetic_scale_500u_1022e_4p,k4,e65,197.09269205729166,197.09269205729166,0
synthetic_scale_500u_1022e_4p,k4,e66,185.0834599247685,185.0834599247685,0
synthetic_scale_500u_1022e_4p,k4,e67,194.97341579861111,194.97341579861111,0
synthetic_scale_500u_1022e_4p,k4,e68,204.8633716724537,204.8633716724537,0
synthetic_scale_500u_1022e_4p,k4,e69,214.7533275462963,214.7533275462963,0
synthetic_scale_500u_1022e_4p,k4,e70,180.84490740740742,180.84490740740742,0
synthetic_scale_500u_1022e_4p,k4,e71,190.73486328125,190.73486328125,0
synthetic_scale_500u_1022e_4p,k4,e72,200.62481915509258,200.62481915509258,0
synthetic_scale_500u_1022e_4p,k4,e73,210.5147750289352,210.5147750289352,0
synthetic_scale_500u_1022e_4p,k4,e74,198.50554289641204,198.50554289641204,0
synthetic_scale_500u_1022e_4p,k4,e75,186.49631076388889,186.49631076388889,0
synthetic_scale_500u_1022e_4p,k4,e76,196.3862666377315,196.3862666377315,0
synthetic_scale_500u_1022e_4p,k4,e77,206.27622251157408,206.27622251157408,0
synthetic_scale_500u_1022e_4p,k4,e78,194.26699037905092,194.26699037905092,0
synthetic_scale_500u_1022e_4p,k4,e79,204.1569462528935,204.1569462528935,0
synthetic_scale_500u_1022e_4p,k4,e80,192.14771412037038,192.14771412037038,0
synthetic_scale_500u_1022e_4p,k4,e81,202.03766999421296,202.03766999421296,0
synthetic_scale_500u_1022e_4p,k4,e82,190.0284378616898,190.0284378616898,0
synthetic_scale_500u_1022e_4p,k4,e83,199.91839373553242,199.91839373553242,0
synthetic_scale_500u_1022e_4p,k4,e84,209.808349609375,209.808349609375,0
synthetic_scale_500u_1022e_4p,k4,e85,197.79911747685185,197.79911747685185,0
synthetic_scale_500u_1022e_4p,k4,e86,185.7898853443287,185.7898853443287,0
synthetic_scale_500u_1022e_4p,k4,e87,195.6798412181713,195.6798412181713,0
synthetic_scale_500u_1022e_4p,k4,e88,205.56979709201389,205.56979709201389,0
synthetic_scale_500u_1022e_4p,k4,e89,193.56056495949073,193.56056495949073,0
synthetic_scale_500u_1022e_4p,k4,e90,203.45052083333334,203.45052083333334,0
synthetic_scale_500u_1022e_4p,k4,e91,191.4412887008102,191.4412887008102,0
synthetic_scale_500u_1022e_4p,k4,e92,201.33124457465277,201.33124457465277,0
synthetic_scale_500u_1022e_4p,k4,e93,189.32201244212962,189.32201244212962,0
synthetic_scale_500u_1022e_4p,k4,e94,199.21196831597223,199.21196831597223,0
synthetic_scale_500u_1022e_4p,k4,e95,209.1019241898148,209.1019241898148,0
synthetic_scale_500u_1022e_4p,k4,e96,197.09269205729166,197.09269205729166,0
synthetic_scale_500u_1022e_4p,k4,e97,185.0834599247685,185.0834599247685,0
synthetic_scale_500u_1022e_4p,k4,e98,194.97341579861111,194.97341579861111,0
synthetic_scale_500u_1022e_4p,k4,e99,204.8633716724537,204.8633716724537,0
synthetic_scale_500u_1022e_4p,k4,e100,214.7533275462963,214.7533275462963,0
synthetic_scale_500u_1022e_4p,k4,e101,180.84490740740742,180.84490740740742,0
synthetic_scale_500u_1022e_4p,k4,e102,190.73486328125,190.73486328125,0
synthetic_scale_500u_1022e_4p,k4,e103,200.62481915509258,200.62481915509258,0
synthetic_scale_500u_1022e_4p,k4,e104,210.5147750289352,210.5147750289352,0
synthetic_scale_500u_1022e_4p,k4,e105,198.50554289641204,198.50554289641204,0
synthetic_scale_500u_1022e_4p,k4,e106,186.49631076388889,186.49631076388889,0
synthetic_scale_500u_1022e_4p,k4,e107,196.3862666377315,196.3862666377315,0
synthetic_scale_500u_1022e_4p,k4,e108,206.27622251157408,206.27622251157408,0
synthetic_scale_500u_1022e_4p,k4,e109,194.26699037905092,194.26699037905092,0
synthetic_scale_500u_1022e_4p,k4,e110,204.1569462528935,204.1569462528935,0
synthetic_scale_500u_1022e_4p,k4,e111,192.14771412037038,192.14771412037038,0
synthetic_scale_500u_1022e_4p,k4,e112,202.03766999421296,202.03766999421296,0
synthetic_scale_500u_1022e_4p,k4,e113,190.0284378616898,190.0284378616898,0
synthetic_scale_500u_1022e_4p,k4,e114,199.91839373553242,199.91839373553242,0
synthetic_scale_500u_1022e_4p,k4,e115,209.808349609375,209.808349609375,0
synthetic_scale_500u_1022e_4p,k4,e116,197.79911747685185,197.79911747685185,0
synthetic_scale_500u_1022e_4p,k4,e117,185.7898853443287,185.7898853443287,0
synthetic_scale_500u_1022e_4p,k4,e118,195.6798412181713,195.6798412181713,0
synthetic_scale_500u_1022e_4p,k4,e119,205.56979709201389,205.56979709201389,0
synthetic_scale_500u_1022e_4p,k4,e120,193.56056495949073,193.56056495949073,0
synthetic_scale_500u_1022e_4p,k4,e121,203.45052083333334,203.45052083333334,0
synthetic_scale_500u_1022e_4p,k4,e122,191.4412887008102,191.4412887008102,0
synthetic_scale_500u_1022e_4p,k4,e123,201.33124457465277,201.33124457465277,0
synthetic_scale_500u_1022e_4p,k4,e124,98.89955873842592,98.89955873842592,0
synthetic_scale_500u_1022e_4p,k4,e125,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k4,e126,94.94357638888889,94.94357638888889,0
synthetic_scale_500u_1022e_4p,k4,e127,86.80555555555556,86.80555555555556,0
synthetic_scale_500u_1022e_4p,k4,e128,99.69075520833333,99.69075520833333,0
synthetic_scale_500u_1022e_4p,k4,e129,91.552734375,91.552734375,0
synthetic_scale_500u_1022e_4p,k4,e130,104.43793402777777,104.43793402777777,0
synthetic_scale_500u_1022e_4p,k4,e131,96.29991319444444,96.29991319444444,0
synthetic_scale_500u_1022e_4p,k4,e132,88.16189236111111,88.16189236111111,0
synthetic_scale_500u_1022e_4p,k4,e133,101.04709201388889,101.04709201388889,0
synthetic_scale_500u_1022e_4p,k4,e134,92.90907118055556,92.90907118055556,0
synthetic_scale_500u_1022e_4p,k4,e135,84.77105034722223,84.77105034722223,0
synthetic_scale_500u_1022e_4p,k4,e136,97.65625,97.65625,0
synthetic_scale_500u_1022e_4p,k4,e137,89.51822916666667,89.51822916666667,0
synthetic_scale_500u_1022e_4p,k4,e138,102.40342881944444,102.40342881944444,0
synthetic_scale_500u_1022e_4p,k4,e139,94.26540798611111,94.26540798611111,0
synthetic_scale_500u_1022e_4p,k4,e140,107.15060763888889,107.15060763888889,0
synthetic_scale_500u_1022e_4p,k4,e141,99.01258680555556,99.01258680555556,0
synthetic_scale_500u_1022e_4p,k4,e142,90.87456597222223,90.87456597222223,0
synthetic_scale_500u_1022e_4p,k4,e143,82.73654513888889,82.73654513888889,0
synthetic_scale_500u_1022e_4p,k4,e144,95.62174479166667,95.62174479166667,0
synthetic_scale_500u_1022e_4p,k4,e145,87.48372395833333,87.48372395833333,0
synthetic_scale_500u_1022e_4p,k4,e146,100.36892361111111,100.36892361111111,0
synthetic_scale_500u_1022e_4p,k4,e147,92.23090277777777,92.23090277777777,0
